åŸŽå¸‚è¡Œæ”¿åŒºåˆ’ä»£ç ,åŸŽå¸‚å,åœ°é“ç«™ID,åœ°é“ç«™å,ç»åº¦,çº¬åº¦,æ‰€å±žçº¿è·¯
6101,Î÷°²,610100021499014,ÄÏÉÔÃÅ,108.946913,34.240378,610100021499|900000074025
6101,Î÷°²,610100021499013,ÓÀÄþÃÅ,108.946952,34.248186,610100021499
6101,Î÷°²,610100020621057,ÖÓÂ¥,108.947068,34.261023,610100021499|610100020621
6101,Î÷°²,610100021499010,°²Ô¶ÃÅ,108.947231,34.281185,610100021499
6101,Î÷°²,610100021499009,ÁúÊ×Ô­,108.947298,34.292233,610100021499
6101,Î÷°²,610100021499008,´óÃ÷¹¬Î÷,108.947265,34.305087,610100021499
6101,Î÷°²,610100021499007,ÊÐÍ¼Êé¹Ý,108.947348,34.317812,610100021499
6101,Î÷°²,610100021499006,·ï³ÇÎåÂ·,108.947288,34.329789,610100021499
6101,Î÷°²,610100020613031,ÐÐÕþÖÐÐÄ,108.947329,34.340983,610100021499|610100020613
6101,Î÷°²,610100021499004,·ï³ÇÊ®Â·,108.947695,34.352431,610100021499
6101,Î÷°²,610100021499003,±±Ô·,108.945214,34.362016,610100021499
6101,Î÷°²,610100020613004,Î÷°²±±Õ¾,108.938768,34.379390,610100021499|610100020613|900000076251
6101,Î÷°²,610100021499024,ºì»áÒ½Ôº±±Çø,108.945243,34.393455,610100021499
6101,Î÷°²,610100021499023,²ÝÌ²,108.959303,34.398775,610100021499
6101,Î÷°²,610100020611002,Óã»¯Õ¯,108.848255,34.237997,610100020611
6101,Î÷°²,610100020611003,ÕÉ°Ë±±Â·,108.873214,34.237379,610100020611
6101,Î÷°²,610100020611004,ÑÓÆ½ÃÅ,108.887444,34.237200,610100020611
6101,Î÷°²,610100020611005,¿Æ¼¼Â·,108.904211,34.231260,610100020611|610100020621
6101,Î÷°²,610100020611006,Ì«°×ÄÏÂ·,108.916648,34.225653,610100020611
6101,Î÷°²,610100020611007,¼ªÏé´å,108.933298,34.222653,610100020611
6101,Î÷°²,610100020611009,´óÑãËþ,108.964312,34.222802,610100020611|610100020613
6101,Î÷°²,610100020611010,±±³ØÍ·,108.977247,34.223829,610100020611
6101,Î÷°²,610100020611011,ÇàÁúËÂ,108.993768,34.230788,610100020611|900000074025
6101,Î÷°²,610100020611012,ÑÓÐËÃÅ,108.996738,34.244147,610100020611
6101,Î÷°²,610100020611013,ÏÌÄþÂ·,108.996744,34.251124,610100020611|610100020621
6101,Î÷°²,610100020611014,³¤ÀÖ¹«Ô°,108.996143,34.260657,610100020611
6101,Î÷°²,610100020611016,ºú¼ÒÃí,108.995605,34.277787,610100020611
6101,Î÷°²,610100020611017,Ê¯¼Ò½Ö,108.995624,34.290893,610100020611
6101,Î÷°²,610100020611018,ÐÁ¼ÒÃí,108.995584,34.304945,610100020611
6101,Î÷°²,610100020611019,¹ãÌ©ÃÅ,109.013223,34.310839,610100020611
6101,Î÷°²,610100020611027,ÌÒ»¨Ì¶,109.033190,34.311176,610100020611
6101,Î÷°²,610100020611020,›ºå±ÖÐÐÄ,109.046230,34.316972,610100020611
6101,Î÷°²,610100020611021,ÏãºþÍå,109.052264,34.330161,610100020611
6101,Î÷°²,610100020611022,Îñ×¯,109.047458,34.345264,610100020611
6101,Î÷°²,610100020611026,¹ú¼Ê¸ÛÎñÇø,109.039350,34.361112,610100020611
6101,Î÷°²,610100020611023,Ë«Õ¯,109.041148,34.372396,610100020611|900000076251
6101,Î÷°²,610100020611024,ÐÂÖþ,109.042815,34.383076,610100020611
6101,Î÷°²,610100020611025,±£Ë°Çø,109.044083,34.395588,610100020611
6101,Î÷°²,610100020613027,ÔªË·Â·,108.929701,34.367160,610100020613
6101,Î÷°²,610100020613028,·ï³ÇÊ®¶þÂ·,108.929745,34.359027,610100020613
6101,Î÷°²,610100020613029,·ï³Ç¾ÅÂ·,108.929777,34.347634,610100020613
6101,Î÷°²,610100020613030,ÎÄ¾°Â·,108.936728,34.340979,610100020613
6101,Î÷°²,610100020613032,ÊÐÖÐÒ½Ò½Ôº,108.960559,34.341012,610100020613
6101,Î÷°²,610100020613033,³£ÇàÂ·,108.971646,34.335511,610100020613
6101,Î÷°²,610100020613034,°Ù»¨´å,108.971649,34.326490,610100020613
6101,Î÷°²,610100020613035,Óà¼ÒÕ¯,108.971599,34.317189,610100020613
6101,Î÷°²,610100020613036,´óÃ÷¹¬±±,108.971554,34.308233,610100020613
6101,Î÷°²,610100020613011,´óÃ÷¹¬,108.971493,34.296786,610100020613
6101,Î÷°²,610100020613037,º¬Ôªµî,108.971511,34.287635,610100020613
6101,Î÷°²,610100020613013,Î÷°²Õ¾,108.966224,34.278729,610100020613
6101,Î÷°²,610100020613015,´ó²îÊÐ,108.963074,34.259439,610100020613|610100020621
6101,Î÷°²,610100020613016,ºÍÆ½ÃÅ,108.963344,34.249798,610100020613
6101,Î÷°²,610100020613017,½¨Öþ¿Æ¼¼´óÑ§¡¤Àî¼Ò´å,108.963587,34.241235,610100020613|900000074025
6101,Î÷°²,610100020613018,Î÷°²¿Æ¼¼´óÑ§,108.963744,34.233062,610100020613
6101,Î÷°²,610100020613038,´óÌÆÜ½ÈØÔ°,108.971227,34.209813,610100020613
6101,Î÷°²,610100020613039,Çú½­³ØÎ÷,108.975023,34.197330,610100020613
6101,Î÷°²,610100020613040,½ðäïãû,108.975293,34.180577,610100020613
6101,Î÷°²,610100020613024,º½Ìì´óµÀ,108.974484,34.170719,610100020613
6101,Î÷°²,610100020613041,·ÉÌìÂ·,108.974436,34.162362,610100020613
6101,Î÷°²,610100020613042,¶«³¤°²½Ö,108.974509,34.154352,610100020613
6101,Î÷°²,610100020613043,ÉñÖÛ´óµÀ,108.983640,34.142478,610100020613
6101,Î÷°²,610100020613044,º½Ìì¶«Â·,108.996550,34.142488,610100020613
6101,Î÷°²,610100020613045,º½ÌìÐÂ³Ç,109.013108,34.142534,610100020613
6101,Î÷°²,900000074025001,´´ÐÂ¸Û,108.656470,34.249938,900000074025
6101,Î÷°²,900000074025002,´´ÐÂ¸Û¶«,108.666777,34.257978,900000074025
6101,Î÷°²,900000074025003,°¿ÏèÐ¡Õò,108.680406,34.268581,900000074025
6101,Î÷°²,900000074025004,µöÌ¨,108.690144,34.268668,900000074025
6101,Î÷°²,900000074025005,ããÎ÷ÎÄ»¯¹«Ô°,108.701635,34.268685,900000074025
6101,Î÷°²,900000074025006,¶«Âí·»,108.710876,34.260881,900000074025
6101,Î÷°²,900000074025014,¸ßÇÅ,108.717614,34.240894,900000074025
6101,Î÷°²,900000074025007,ÎÄ½ÌÔ°,108.727352,34.240553,900000074025
6101,Î÷°²,900000074025008,»¶ÀÖ¹È,108.749400,34.244924,900000074025|900000151628
6101,Î÷°²,900000074025009,¸ä¾©,108.759126,34.244869,900000074025
6101,Î÷°²,900000074025010,¸´ÐË´óµÀÄÏ,108.770385,34.244872,900000074025
6101,Î÷°²,900000074025011,¶·ÃÅ,108.790562,34.244843,900000074025
6101,Î÷°²,900000074025012,ÍõËÂ,108.805530,34.245230,900000074025
6101,Î÷°²,900000074025013,°¢·¿¹¬ÄÏ,108.825162,34.252455,900000074025
6101,Î÷°²,900000074025015,Ê¯ÇÅÁ¢½»,108.834226,34.252421,900000074025
6101,Î÷°²,900000074025016,Î÷Ò¤Í·,108.852514,34.252404,900000074025
6101,Î÷°²,900000074025017,ºº³ÇÄÏÂ·,108.872077,34.252367,900000074025
6101,Î÷°²,900000074025018,½ð¹âÃÅ,108.888190,34.252331,900000074025
6101,Î÷°²,900000074025019,·áÇì¹«Ô°,108.899929,34.246188,900000074025
6101,Î÷°²,610100020621018,Î÷±±¹¤Òµ´óÑ§,108.910224,34.240356,900000074025|610100020621
6101,Î÷°²,900000074025021,±ß¼Ò´å,108.923387,34.241135,900000074025
6101,Î÷°²,900000074025022,Ê¡ÈËÃñÒ½Ôº¡¤»ÆÑã´å,108.933281,34.241154,900000074025
6101,Î÷°²,900000074025024,ÎÄÒÕÂ·,108.955498,34.241180,900000074025
6101,Î÷°²,900000074025026,Ì«ÒÒÂ·,108.973865,34.241289,900000074025
6101,Î÷°²,900000074025027,ÑãÏèÂ·±±¿Ú,108.989281,34.238307,900000074025
6101,Î÷°²,900000074025029,Àí¹¤´óÇú½­Ð£Çø,109.001798,34.218750,900000074025
6101,Î÷°²,900000074025030,»ÆÇþÍ·,109.013891,34.215149,900000074025
6101,Î÷°²,900000074025031,ÂíÌÚ¿Õ,109.027456,34.219507,900000074025
6101,Î÷°²,610100020621046,·Ä¶þÂ·,109.063041,34.269802,610100020621
6101,Î÷°²,610100020621047,·ÄÁùÂ·,109.064251,34.258091,610100020621
6101,Î÷°²,610100020621048,ÄÂ½«Íõ,109.056726,34.251415,610100020621
6101,Î÷°²,610100020621049,Ìï¼ÒÍå,109.038101,34.251573,610100020621
6101,Î÷°²,610100020621050,ÎÀÐÇ²â¿ØÖÐÐÄ,109.026410,34.251101,610100020621
6101,Î÷°²,610100020621051,ÍòÊÙÄÏÂ·,109.015285,34.251191,610100020621
6101,Î÷°²,610100020621052,¹«Ô°ÄÏÂ·,109.007071,34.251149,610100020621
6101,Î÷°²,610100020621054,½»Í¨´óÑ§¡¤ÐËÇì¹¬,108.986838,34.251133,610100020621
6101,Î÷°²,610100020621055,³¤ÀÖÃÅ,108.975585,34.259240,610100020621
6101,Î÷°²,610100020621058,¹ã¼Ã½Ö,108.939419,34.259375,610100020621
6101,Î÷°²,610100020621059,ÇÅè÷¿Ú,108.930389,34.259396,610100020621
6101,Î÷°²,610100020621060,°²¶¨ÃÅ,108.922252,34.259295,610100020621
6101,Î÷°²,610100020621061,´óÌÆÎ÷ÊÐ,108.910037,34.251151,610100020621
6101,Î÷°²,610100020621020,¸Ê¼ÒÕ¯,108.899248,34.223365,610100020621
6101,Î÷°²,610100020621021,Ä¾ËþËÂ,108.892319,34.212194,610100020621
6101,Î÷°²,610100020621030,Ê¡ÌåÓý¹Ý,108.889926,34.203110,610100020621
6101,Î÷°²,610100020621031,ÕÉ°ËÒ»Â·,108.884723,34.193835,610100020621
6101,Î÷°²,610100020621032,ÕÉ°ËËÄÂ·,108.870492,34.193897,610100020621
6101,Î÷°²,610100020621033,ÕÉ°ËÁùÂ·,108.856639,34.193852,610100020621
6101,Î÷°²,610100020621035,Ôì×ÖÌ¨,108.846529,34.180954,610100020621
6101,Î÷°²,610100020621036,Î÷²¿´óµÀ(Î÷Ì«Â·¿Ú),108.846520,34.170601,610100020621
6101,Î÷°²,610100020621037,¹ù¶ÅÎ÷,108.847249,34.160038,610100020621
6101,Î÷°²,610100020621038,ÈÊ´å,108.845178,34.150875,610100020621
6101,Î÷°²,610100020621044,Î÷°²¹ú¼ÊÒ½Ñ§ÖÐÐÄ,108.838747,34.145325,610100020621
6101,Î÷°²,900000074587002,ÏãÍõ,109.097079,34.275327,900000074587
6101,Î÷°²,900000074587003,å±Áø¶þÂ·,109.115030,34.280716,900000074587
6101,Î÷°²,900000074587004,ÌïÍõ,109.117706,34.296745,900000074587
6101,Î÷°²,900000074587005,ºéÇì,109.117705,34.316771,900000074587
6101,Î÷°²,900000074587006,×ÏÏ¼ÈýÂ·,109.132262,34.333919,900000074587
6101,Î÷°²,900000074587007,·ï»Ë³Ø,109.149566,34.344329,900000074587
6101,Î÷°²,900000074587008,ðÐðÄËÂ¹«Ô°,109.166663,34.354719,900000074587
6101,Î÷°²,900000074587009,ÜÆÑô¹ã³¡,109.178303,34.365276,900000074587
6101,Î÷°²,900000074587010,Î÷¹¤³Ì´ó¡¤Î÷¿Æ´ó(ÁÙäüÐ£Çø),109.188962,34.370280,900000074587
6101,Î÷°²,900000074587011,Î÷»¨Ô°,109.200802,34.370522,900000074587
6101,Î÷°²,900000074587012,»ªÇå³Ø,109.212554,34.366502,900000074587
6101,Î÷°²,900000074587013,¶«Èý²í,109.221393,34.377110,900000074587
6101,Î÷°²,900000074587014,ÒøÇÅ´óµÀ,109.228139,34.386897,900000074587
6101,Î÷°²,900000074587015,ÇØÁêÎ÷,109.236254,34.396007,900000074587
6101,Î÷°²,900000076251018,ºØÉØ,109.077839,34.366595,900000076251
6101,Î÷°²,900000076251017,¸ÛÎñ´óµÀ,109.066885,34.367814,900000076251
6101,Î÷°²,900000076251016,ÐÂËÂ,109.053790,34.369654,900000076251
6101,Î÷°²,900000076251014,°ÂÌåÖÐÐÄ,109.020660,34.373527,900000076251
6101,Î÷°²,900000076251013,±±³½,108.995763,34.371651,900000076251
6101,Î÷°²,900000076251012,Î÷°²¹¤´ó¡¤ÎäµÂÂ·,108.982736,34.373477,900000076251
6101,Î÷°²,900000076251011,ÎÄ¾°É½¹«Ô°,108.950589,34.381316,900000076251
6101,Î÷°²,900000076251009,Î¼ºÓÄÏ,108.923158,34.392416,900000076251|900000076252
6101,Î÷°²,900000076251008,ÇØ¹¬,108.871511,34.405599,900000076251|900000076252
6101,Î÷°²,900000076251007,ÇØººÐÂ³Ç,108.848038,34.397925,900000076251|900000076252
6101,Î÷°²,900000076251006,³¤Áê,108.829218,34.389920,900000076251|900000076252
6101,Î÷°²,900000076251005,°ÚÆìÕ¯,108.796875,34.389978,900000076251|900000076252
6101,Î÷°²,900000076251004,ÒÕÊõÖÐÐÄ,108.799891,34.419201,900000076251|900000076252
6101,Î÷°²,900000076251003,¿Õ¸ÛÐÂ³Ç,108.798700,34.429072,900000076251|900000076252
6101,Î÷°²,900000076251001,»ú³¡Î÷(T1/T2/T3),108.761270,34.439039,900000076251|900000076252
6101,Î÷°²,900000151628009,ÇØ´´Ô­ÖÐÐÄ,108.786543,34.337409,900000151628
6101,Î÷°²,900000151628008,Î÷ÏÌ´óÏÃ,108.783055,34.329088,900000151628
6101,Î÷°²,900000151628006,¸´ÐË´óµÀ±±,108.770183,34.296984,900000151628
6101,Î÷°²,900000151628005,Î÷°²¹ú¼Ê×ãÇòÖÐÐÄ,108.770645,34.279114,900000151628
6101,Î÷°²,900000151628004,Ï¸ÁøÓª,108.770496,34.268825,900000151628
6101,Î÷°²,900000151628003,ãã¶«³ÇÊÐ¹ã³¡,108.770260,34.259563,900000151628
6101,Î÷°²,900000151628001,Ê«¾­Àï,108.747578,34.227459,900000151628
4101,Ö£ÖÝ,410100022629028,ºÓÄÏ¹¤Òµ´óÑ§,113.542174,34.826597,410100022629
4101,Ö£ÖÝ,410100022629027,Ö£´ó¿Æ¼¼Ô°,113.541865,34.816735,410100022629
4101,Ö£ÖÝ,410100022629026,Ö£ÖÝ´óÑ§,113.541443,34.807581,410100022629
4101,Ö£ÖÝ,410100022629025,ÎàÍ©½Ö,113.540929,34.794393,410100022629
4101,Ö£ÖÝ,410100022629024,À¼Õ¯,113.541000,34.783442,410100022629
4101,Ö£ÖÝ,410100022629023,ÌúÂ¯,113.541028,34.767983,410100022629|900000104418
4101,Ö£ÖÝ,410100022629022,ÊÐÃñÖÐÐÄ,113.553932,34.762054,410100022629
4101,Ö£ÖÝ,410100022629021,Î÷Á÷ºþ,113.570188,34.761135,410100022629
4101,Ö£ÖÝ,410100022629020,Î÷Èý»·,113.588175,34.760193,410100022629
4101,Ö£ÖÝ,410100022629019,ÇØÁëÂ·,113.603314,34.756800,410100022629
4101,Ö£ÖÝ,410100022629018,ÎåÒ»¹«Ô°,113.614308,34.755827,410100022629|900000058317
4101,Ö£ÖÝ,410100022629017,±ÌÉ³¸Ú,113.624373,34.755040,410100022629
4101,Ö£ÖÝ,410100022629016,ÂÌ³Ç¹ã³¡,113.633548,34.747475,410100022629|900000090721
4101,Ö£ÖÝ,410100022629015,Ò½Ñ§Ôº,113.642608,34.747529,410100022629|900000090721
4101,Ö£ÖÝ,410100022629014,Ö£ÖÝ»ð³µÕ¾,113.655952,34.746516,410100022629|900000090721
4101,Ö£ÖÝ,410100022629013,¶þÆß¹ã³¡,113.665854,34.752527,410100022629|900000075776
4101,Ö£ÖÝ,410100022629012,ÈËÃñÂ·¡¤ºÓÄÏÖÐÒ½Ò»¸½Ôº,113.673865,34.757566,410100022629
4101,Ö£ÖÝ,410100021064009,×Ï¾£É½,113.682064,34.762176,410100022629|410100021064
4101,Ö£ÖÝ,410100022629010,Ñà×¯,113.703396,34.763390,410100022629
4101,Ö£ÖÝ,410100022629009,Ãñº½Â·,113.715814,34.763954,410100022629
4101,Ö£ÖÝ,410100022629008,»áÕ¹ÖÐÐÄ,113.725738,34.766727,410100022629|900000075797
4101,Ö£ÖÝ,410100022629007,»ÆºÓÄÏÂ·,113.744513,34.762860,410100022629|900000150086
4101,Ö£ÖÝ,410100022629006,Å©ÒµÄÏÂ·,113.755327,34.765423,410100022629
4101,Ö£ÖÝ,410100022629005,¶«·çÄÏÂ·,113.767132,34.764450,410100022629
4101,Ö£ÖÝ,410100022629004,Ö£ÖÝ¶«Õ¾,113.777099,34.759251,410100022629|900000058317
4101,Ö£ÖÝ,410100022629003,²©Ñ§Â·,113.792535,34.759935,410100022629
4101,Ö£ÖÝ,410100022629002,ÊÐÌåÓýÖÐÐÄ,113.810399,34.773100,410100022629
4101,Ö£ÖÝ,410100022629031,Áú×Óºþ,113.810504,34.792766,410100022629|900000150086
4101,Ö£ÖÝ,410100022629030,ÎÄÔ·±±Â·,113.812199,34.808447,410100022629
4101,Ö£ÖÝ,410100022629029,ºÓÄÏ´óÑ§ÐÂÇø,113.812659,34.820707,410100022629
4101,Ö£ÖÝ,410100021064019,¼ÖºÓ,113.593266,34.867408,410100021064
4101,Ö£ÖÝ,410100021064020,»Ý¼ÃÇøÕþ¸®,113.611847,34.866048,410100021064
4101,Ö£ÖÝ,410100021064021,Ã«×¯,113.626247,34.866549,410100021064
4101,Ö£ÖÝ,410100021064022,»ÆºÓÓ­±ö¹Ý,113.644402,34.867239,410100021064
4101,Ö£ÖÝ,410100021064023,½ðÍÝ,113.662570,34.866934,410100021064
4101,Ö£ÖÝ,410100021064024,½ð´ïÂ·,113.678767,34.862482,410100021064
4101,Ö£ÖÝ,410100021064002,Áõ×¯,113.678979,34.843779,410100021064
4101,Ö£ÖÝ,410100021064003,ÁøÁÖ,113.681284,34.828431,410100021064
4101,Ö£ÖÝ,410100021064004,É³ÃÅ,113.681710,34.819445,410100021064|900000075797
4101,Ö£ÖÝ,410100021064005,±±Èý»·,113.681518,34.804971,410100021064
4101,Ö£ÖÝ,410100021064006,¶«·çÂ·,113.681655,34.795852,410100021064
4101,Ö£ÖÝ,410100021064007,¹Ø»¢ÍÍ,113.681686,34.789139,410100021064
4101,Ö£ÖÝ,410100021064008,»ÆºÓÂ·,113.682045,34.773910,410100021064|900000058317
4101,Ö£ÖÝ,410100021064010,¶«´ó½Ö,113.682089,34.747610,410100021064|900000075776
4101,Ö£ÖÝ,410100021064011,Â¤º£¶«Â·,113.682045,34.738224,410100021064
4101,Ö£ÖÝ,410100021064012,¶þÀï¸Ú,113.682049,34.728903,410100021064
4101,Ö£ÖÝ,410100021064013,ÄÏÎåÀï±¤,113.681180,34.720319,410100021064|900000058317
4101,Ö£ÖÝ,410100021064014,»¨Õ¯,113.682238,34.705974,410100021064
4101,Ö£ÖÝ,410100021064017,ÄÏÈý»·,113.682325,34.698847,410100021064
4101,Ö£ÖÝ,410100021064016,Õ¾ÂíÍÍ,113.682446,34.684327,410100021064
4101,Ö£ÖÝ,410100021064018,ÄÏËÄ»·,113.681898,34.662762,410100021064|900000060882
4101,Ö£ÖÝ,900000075776001,Ê¡ÌåÓýÖÐÐÄ,113.626003,34.831921,900000075776|900000075797
4101,Ö£ÖÝ,900000075776002,ÍõíÎ,113.626011,34.819658,900000075776
4101,Ö£ÖÝ,900000075776003,ÐËÂ¡ÆÌ,113.627676,34.807205,900000075776
4101,Ö£ÖÝ,900000075776004,Í¬ÀÖ,113.635667,34.795326,900000075776
4101,Ö£ÖÝ,900000075776005,ÄÏÑôÐÂ´å,113.642243,34.785762,900000075776
4101,Ö£ÖÝ,900000058317003,º£Ì²ËÂ,113.650702,34.774286,900000075776|900000058317
4101,Ö£ÖÝ,900000075776007,´óÊ¯ÇÅ,113.655734,34.765011,900000075776
4101,Ö£ÖÝ,900000075776008,ÈËÃñ¹«Ô°,113.659983,34.758629,900000075776
4101,Ö£ÖÝ,900000075776010,Î÷´ó½Ö,113.676537,34.750320,900000075776
4101,Ö£ÖÝ,900000075776012,Ö£ÖÝÎÄÃí,113.691404,34.746924,900000075776
4101,Ö£ÖÝ,900000075776013,²©ÀÀÖÐÐÄ,113.703745,34.746902,900000075776
4101,Ö£ÖÝ,900000075776014,·ï»ËÌ¨,113.713918,34.746925,900000075776
4101,Ö£ÖÝ,900000075776015,¶«Ê®ÀïÆÌ,113.726050,34.747001,900000075776|900000075797
4101,Ö£ÖÝ,900000075776016,Í¨Ì©Â·,113.733370,34.747954,900000075776
4101,Ö£ÖÝ,900000075776017,Î÷ÖÜ,113.746855,34.747945,900000075776|900000150086
4101,Ö£ÖÝ,900000075776018,¶«ÖÜ,113.758724,34.746440,900000075776
4101,Ö£ÖÝ,900000058317015,Ê¡¹Ç¿ÆÒ½Ôº,113.773861,34.745838,900000075776|900000058317
4101,Ö£ÖÝ,900000075776020,ÆÔÌïÎ÷,113.793226,34.741905,900000075776
4101,Ö£ÖÝ,900000075776021,Óª¸Ú,113.802273,34.721004,900000075776
4101,Ö£ÖÝ,900000075776022,³±ºÓ,113.795113,34.695592,900000075776
4101,Ö£ÖÝ,900000075776023,±õºÓÐÂ³Ç,113.795142,34.687714,900000075776
4101,Ö£ÖÝ,900000075776024,Ë¾ÕÔ,113.795130,34.676910,900000075776
4101,Ö£ÖÝ,900000075776025,±õºÓÐÂ³ÇÄÏ,113.795106,34.667939,900000075776
4101,Ö£ÖÝ,900000075797001,ÀÏÑ»³Â,113.617103,34.832763,900000075797
4101,Ö£ÖÝ,900000075797003,±±¶þÊ®ÀïÆÌ,113.640711,34.830874,900000075797
4101,Ö£ÖÝ,900000075797004,·áÇìÂ·,113.654541,34.829804,900000075797
4101,Ö£ÖÝ,900000075797005,ÕÅ¼Ò´å,113.661128,34.824280,900000075797
4101,Ö£ÖÝ,900000075797029,³ÂÕ¯¶«,113.670006,34.819558,900000075797
4101,Ö£ÖÝ,900000075797008,Ñî¾ýÁõ,113.698460,34.819552,900000075797
4101,Ö£ÖÝ,900000075797009,É­ÁÖ¹«Ô°±±,113.703681,34.826208,900000075797
4101,Ö£ÖÝ,900000075797010,Çå»ª¸½ÖÐ,113.713352,34.829464,900000075797
4101,Ö£ÖÝ,900000075797011,ÁúºþÖÐ»·±±,113.726466,34.829436,900000075797
4101,Ö£ÖÝ,900000075797012,Áúºþ±±,113.734236,34.824700,900000075797
4101,Ö£ÖÝ,900000075797013,½ðÈÚµº±±,113.734300,34.816268,900000075797
4101,Ö£ÖÝ,900000075797014,½ðÈÚµºÄÏ,113.736703,34.809189,900000075797
4101,Ö£ÖÝ,900000075797015,ÁúºþÄÏ,113.738123,34.802924,900000075797
4101,Ö£ÖÝ,900000075797016,ÁúºþÖÐ»·ÄÏ,113.737789,34.791181,900000075797
4101,Ö£ÖÝ,900000075797017,Å©Òµ¶«Â·,113.734711,34.783858,900000075797
4101,Ö£ÖÝ,900000058317009,ÖÐÑëÉÌÎñÇø,113.729406,34.778265,900000075797|900000058317
4101,Ö£ÖÝ,900000075797020,ÉÌ¶¦Â·,113.726827,34.754511,900000075797
4101,Ö£ÖÝ,900000075797022,»õÕ¾½Ö,113.726392,34.741406,900000075797
4101,Ö£ÖÝ,900000058317020,ÆßÀïºÓ,113.722318,34.720916,900000075797|900000058317
4101,Ö£ÖÝ,900000075797025,¹ûÊ÷Ëù,113.722014,34.711901,900000075797
4101,Ö£ÖÝ,900000075797026,½ðá·,113.726508,34.700763,900000075797
4101,Ö£ÖÝ,900000075797027,Ò¦×¯,113.734053,34.690457,900000075797
4101,Ö£ÖÝ,900000075797028,ÀÉ×¯,113.738425,34.685105,900000075797
4101,Ö£ÖÝ,900000058317001,ÔÂ¼¾¹«Ô°,113.622992,34.765726,900000058317
4101,Ö£ÖÝ,900000058317002,É³¿ÚÂ·,113.640426,34.770541,900000058317
4101,Ö£ÖÝ,900000058317004,Ö£ÖÝÈËÃñÒ½Ôº,113.667203,34.774602,900000058317
4101,Ö£ÖÝ,900000058317006,Ê¡ÈËÃñÒ½Ôº,113.693327,34.774638,900000058317
4101,Ö£ÖÝ,900000058317007,Ò¦íÎ¡¤Äô×¯,113.708499,34.774669,900000058317
4101,Ö£ÖÝ,900000058317008,ÖÚÒâÎ÷Â·,113.718902,34.776325,900000058317
4101,Ö£ÖÝ,900000058317010,¶ùÍ¯Ò½Ôº¡¤ÒÃºÍÒ½Ôº,113.750767,34.776122,900000058317|900000150086
4101,Ö£ÖÝ,900000058317011,¼À³Ç,113.766601,34.776693,900000058317
4101,Ö£ÖÝ,900000058317012,½ðË®¶«Â·,113.770879,34.769258,900000058317
4101,Ö£ÖÝ,900000058317014,¿µÄþ½Ö,113.773847,34.750463,900000058317
4101,Ö£ÖÝ,900000058317016,¾­±±¶þÂ·,113.773920,34.726893,900000058317
